1604188800,7.6830058097839355
1604275200,7.325331211090088
1604361600,7.263655662536621
1604448000,7.179332256317139
1604534400,7.400306701660156
1604620800,8.24365520477295
1604707200,7.864299774169922
1604793600,8.255008697509766
1604880000,8.086688041687012
1604966400,8.443391799926758
1605052800,7.831028938293457
1605139200,7.500831127166748
1605225600,7.767099857330322
1605312000,7.5031352043151855
1605398400,7.583276748657227
1605484800,7.732186794281006
1605571200,7.8447136878967285
1605657600,7.500751495361328
1605744000,7.5928955078125
1605830400,7.613459587097168
1605916800,8.191241264343262
1606003200,8.000787734985352
1606089600,8.853536605834961
1606176000,8.829155921936035
1606262400,9.588229179382324
1606348800,9.02967357635498
1606435200,8.84288215637207
1606521600,8.805697441101074
1606608000,8.926607131958008
1606694400,9.174548149108887
