date,adjclose,open,high,low,close,volume,symbol
1617231600,0.4322659969329834,0.4029900133609772,0.4524889886379242,0.4029250144958496,0.4322659969329834,58603966,24
1617318000,0.4382469952106476,0.4327769875526428,0.44843700528144836,0.4088749885559082,0.4382469952106476,43797984,24
1617404400,0.39097800850868225,0.44063800573349,0.44390401244163513,0.38391900062561035,0.39097800850868225,34715561,24
1617490800,0.4599039852619171,0.3914720118045807,0.4772549867630005,0.3914720118045807,0.4599039852619171,137064488,24
1617577200,0.3785960078239441,0.4592449963092804,0.46278300881385803,0.37613600492477417,0.3785960078239441,28945356,24
1617663600,0.3613550066947937,0.3806760013103485,0.3846150040626526,0.34302398562431335,0.3613550066947937,22517071,24
1617750000,0.30479198694229126,0.3633820116519928,0.3633820116519928,0.2661469876766205,0.30479198694229126,14872565,24
1617836400,0.33853501081466675,0.3034229874610901,0.3390209972858429,0.29403600096702576,0.33853501081466675,9970108,24
1617922800,0.49059200286865234,0.33863401412963867,0.5367149710655212,0.33608099818229675,0.49059200286865234,100274342,24
1618009200,0.5325449705123901,0.49501800537109375,0.7755990028381348,0.49501800537109375,0.5325449705123901,366388498,24
1618095600,0.5181750059127808,0.5317590236663818,0.5344150066375732,0.46620601415634155,0.5181750059127808,54460528,24
1618182000,0.4829519987106323,0.5191890001296997,0.5191890001296997,0.4718810021877289,0.4829519987106323,15561344,24
1618268400,0.5007749795913696,0.4821450114250183,0.5530670285224915,0.46702998876571655,0.5007749795913696,29331743,24
1618354800,0.466062992811203,0.49899500608444214,0.5025320053100586,0.4326309859752655,0.466062992811203,20064094,24
1618441200,0.4877369999885559,0.4669640064239502,0.48812898993492126,0.4471150040626526,0.4877369999885559,13479680,24
1618527600,0.4441860020160675,0.48889800906181335,0.48889800906181335,0.4217570126056671,0.4441860020160675,14085391,24
1618614000,0.4430829882621765,0.44509801268577576,0.46012499928474426,0.42615601420402527,0.4430829882621765,11077876,24
1618700400,0.3820280134677887,0.44399699568748474,0.44399699568748474,0.33862799406051636,0.3820280134677887,11162653,24
1618786800,0.35872599482536316,0.38246700167655945,0.40263301134109497,0.34836000204086304,0.35872599482536316,9300279,24
1618873200,0.45399799942970276,0.3586980104446411,0.5045099854469299,0.31379300355911255,0.45399799942970276,67350598,24
1618959600,0.39807799458503723,0.45560500025749207,0.45560500025749207,0.3923630118370056,0.39807799458503723,19533014,24
1619046000,0.320576012134552,0.39811599254608154,0.40415799617767334,0.3189989924430847,0.320576012134552,9764943,24
1619132400,0.2998639941215515,0.3214209973812103,0.3290179967880249,0.24789400398731232,0.2998639941215515,14922823,24
1619218800,0.3015129864215851,0.3013150095939636,0.3317300081253052,0.2890760004520416,0.3015129864215851,12128176,24
1619351765,0.3185439109802246,0.32669636607170105,0.32669636607170105,0.2962549924850464,0.3185439109802246,7946807,24
