date,adjclose,open,high,low,close,volume,symbol
1588287600,0.14153499901294708,0.13613100349903107,0.14408600330352783,0.13613100349903107,0.14153499901294708,15365651,5
1588374000,0.14389599859714508,0.14154399931430817,0.14689700305461884,0.13965199887752533,0.14389599859714508,12781151,5
1588460400,0.13558200001716614,0.14393599331378937,0.1445080041885376,0.13361699879169464,0.13558200001716614,8725663,5
1588546800,0.1367889940738678,0.13570399582386017,0.1393290013074875,0.12577199935913086,0.1367889940738678,10166773,5
1588633200,0.14531099796295166,0.1366479992866516,0.1470640003681183,0.13578000664710999,0.14531099796295166,13812455,5
1588719600,0.14231500029563904,0.14519000053405762,0.15619400143623352,0.14231500029563904,0.14231500029563904,22613810,5
1588806000,0.1417820006608963,0.14243200421333313,0.14823099970817566,0.13873200118541718,0.1417820006608963,15241058,5
1588892400,0.14456699788570404,0.1417279988527298,0.14864300191402435,0.13905000686645508,0.14456699788570404,12576683,5
1588978800,0.1457729935646057,0.14442700147628784,0.14993999898433685,0.1430020034313202,0.1457729935646057,9031117,5
1589065200,0.14261099696159363,0.14578500390052795,0.1458989977836609,0.12882600724697113,0.14261099696159363,14411091,5
1589151600,0.1487099975347519,0.14245499670505524,0.1525000035762787,0.1344349980354309,0.1487099975347519,21734290,5
1589238000,0.1625179946422577,0.14869199693202972,0.16509699821472168,0.14511500298976898,0.1625179946422577,25349090,5
1589324400,0.16112299263477325,0.1626340001821518,0.17371200025081635,0.15984000265598297,0.16112299263477325,23593785,5
1589410800,0.16149699687957764,0.1609259992837906,0.16456499695777893,0.1566160023212433,0.16149699687957764,15818649,5
1589497200,0.16393999755382538,0.16151799261569977,0.16896699368953705,0.15498800575733185,0.16393999755382538,18455059,5
1589583600,0.16153700649738312,0.16341200470924377,0.17109200358390808,0.16131100058555603,0.16153700649738312,14095002,5
1589670000,0.1622299998998642,0.16153700649738312,0.1657799929380417,0.1582999974489212,0.1622299998998642,15771557,5
1589756400,0.158160001039505,0.1622689962387085,0.1634480059146881,0.15592700242996216,0.158160001039505,13289277,5
1589842800,0.16467300057411194,0.15820500254631042,0.16687799990177155,0.15631699562072754,0.16467300057411194,17246236,5
1589929200,0.16931100189685822,0.16462600231170654,0.17211200296878815,0.15701699256896973,0.16931100189685822,21465691,5
1590015600,0.1775519996881485,0.16930000483989716,0.18512000143527985,0.1672939956188202,0.1775519996881485,42964979,5
1590102000,0.1720770001411438,0.17754200100898743,0.17822399735450745,0.16675099730491638,0.1720770001411438,17703711,5
1590188400,0.17728400230407715,0.17217899858951569,0.1779700070619583,0.17057999968528748,0.17728400230407715,11423084,5
1590274800,0.16651999950408936,0.1773120015859604,0.1773120015859604,0.1650030016899109,0.16651999950408936,12003309,5
1590361200,0.1866309940814972,0.16631999611854553,0.19330500066280365,0.16507099568843842,0.1866309940814972,24047824,5
1590447600,0.1863420009613037,0.18657000362873077,0.20826199650764465,0.18202300369739532,0.1863420009613037,27847671,5
1590534000,0.21392999589443207,0.1863420009613037,0.23299899697303772,0.17858999967575073,0.21392999589443207,63771723,5
1590620400,0.20378699898719788,0.2136709988117218,0.23160499334335327,0.20269900560379028,0.20378699898719788,41007305,5
1590706800,0.20271599292755127,0.20377400517463684,0.21425899863243103,0.19717900454998016,0.20271599292755127,21690770,5
1590793200,0.20237599313259125,0.20243099331855774,0.21047799289226532,0.1985439956188202,0.20237599313259125,16635541,5
1590879600,0.20574800670146942,0.20237599313259125,0.21478000283241272,0.1993589997291565,0.20574800670146942,20154103,5
