date,adjclose,open,high,low,close,volume
1593558000,223.68643188476562,222.5667266845703,226.89752197265625,221.29183959960938,223.68643188476562,1116192161
1593644400,222.30377197265625,223.77761840820312,225.4071044921875,219.46165466308594,222.30377197265625,1091433602
1593730800,221.56253051757812,222.28347778320312,223.9868621826172,220.15469360351562,221.56253051757812,945457250
1593817200,225.3276824951172,221.3977813720703,226.14430236816406,220.44805908203125,225.3276824951172,990572133
1593903600,221.84327697753906,224.64535522460938,225.35519409179688,217.69273376464844,221.84327697753906,1008979533
1593990000,241.63209533691406,221.84327697753906,242.6310272216797,221.5017547607422,241.63209533691406,1611378435
1594076400,237.146728515625,240.205810546875,242.72711181640625,235.45516967773438,237.146728515625,1177038173
1594162800,243.23020935058594,237.19039916992188,245.213623046875,236.1948699951172,243.23020935058594,1394567310
1594249200,238.85585021972656,243.0772705078125,244.33261108398438,234.93568420410156,238.85585021972656,1232428952
1594335600,237.9202423095703,238.73231506347656,239.3363494873047,233.03744506835938,237.9202423095703,1123218900
1594422000,236.66221618652344,237.96047973632812,238.8543243408203,235.54995727539062,236.66221618652344,839280887
1594508400,236.76905822753906,236.69943237304688,238.80755615234375,234.27151489257812,236.76905822753906,896740451
1594594800,232.42864990234375,236.76905822753906,237.22206115722656,228.56387329101562,232.42864990234375,1208729132
1594681200,230.0078887939453,232.29405212402344,232.37998962402344,227.808837890625,230.0078887939453,1138634120
1594767600,227.27151489257812,229.97679138183594,230.64173889160156,226.32632446289062,227.27151489257812,997085718
1594854000,224.01583862304688,227.29220581054688,228.00563049316406,220.2278289794922,224.01583862304688,1147931868
1594940400,222.80775451660156,224.0329132080078,224.87875366210938,222.24876403808594,222.80775451660156,941024161
1595026800,224.25289916992188,222.78749084472656,226.65467834472656,222.37229919433594,224.25289916992188,869975905
1595113200,227.096435546875,224.19664001464844,227.72808837890625,221.4727020263672,227.096435546875,955372849
1595199600,222.7543182373047,227.1183624267578,227.6166534423828,221.55641174316406,222.7543182373047,952296138
1595286000,229.5620574951172,222.7078399658203,231.2313232421875,222.201171875,229.5620574951172,1159452662
1595372400,238.69503784179688,229.574462890625,238.69503784179688,227.9061737060547,238.69503784179688,1234729239
1595458800,237.55404663085938,238.7882080078125,241.71127319335938,236.31565856933594,237.55404663085938,1350739708
1595545200,235.51646423339844,237.76095581054688,238.7000732421875,233.48207092285156,235.51646423339844,1193524031
1595631600,249.51010131835938,235.44192504882812,251.90167236328125,235.17813110351562,249.51010131835938,1648365419
1595718000,246.82443237304688,249.82766723632812,255.4683380126953,244.80859375,246.82443237304688,1674308833
1595804400,267.4276123046875,246.81956481933594,273.4014587402344,246.8129119873047,267.4276123046875,2488636345
1595890800,288.5520935058594,268.3876037597656,295.4469299316406,265.742919921875,288.5520935058594,2732696107
1595977200,288.3741455078125,288.80303955078125,293.6949768066406,286.0474548339844,288.3741455078125,1920329028
1596063600,292.1941833496094,288.46954345703125,298.8695068359375,282.510986328125,292.1941833496094,1910379360
1596150000,300.5045166015625,291.98553466796875,304.5978698730469,287.6510314941406,300.5045166015625,1905797789
