date,adjclose,open,high,low,close,volume
1617231600,19.19718360900879,17.660751342773438,19.361600875854492,17.660751342773438,19.19718360900879,164828281
1617318000,21.432899475097656,19.19514274597168,21.432899475097656,18.848539352416992,21.432899475097656,222581063
1617404400,19.41346549987793,21.441993713378906,21.65091323852539,19.20707893371582,19.41346549987793,147082342
1617490800,20.80095863342285,19.40879249572754,21.243627548217773,19.224849700927734,20.80095863342285,123142762
1617577200,20.698152542114258,20.802785873413086,21.1163387298584,19.847272872924805,20.698152542114258,110938627
1617663600,22.088953018188477,20.71933364868164,22.399946212768555,20.71933364868164,22.088953018188477,173335489
1617750000,19.375062942504883,22.09345245361328,22.343046188354492,18.731943130493164,19.375062942504883,172071174
1617836400,19.932222366333008,19.399185180664062,20.153667449951172,19.139087677001953,19.932222366333008,88943215
1617922800,19.436256408691406,19.93177604675293,20.410993576049805,19.206567764282227,19.436256408691406,73918255
1618009200,19.01768684387207,19.442201614379883,20.017955780029297,18.641159057617188,19.01768684387207,92073369
1618095600,19.041624069213867,19.01579475402832,19.336824417114258,18.307268142700195,19.041624069213867,94540561
1618182000,19.6001033782959,19.01876449584961,19.960235595703125,18.564584732055664,19.6001033782959,122573461
1618268400,19.10031509399414,19.593826293945312,20.142711639404297,19.062376022338867,19.10031509399414,122774476
1618354800,20.04909896850586,19.11635971069336,20.978740692138672,18.73645782470703,20.04909896850586,226377443
1618441200,22.110076904296875,20.05704116821289,22.572904586791992,19.994863510131836,22.110076904296875,244059314
1618527600,20.99118995666504,22.09190559387207,23.099578857421875,20.09334373474121,20.99118995666504,227246998
1618614000,20.452939987182617,20.935665130615234,21.951679229736328,20.441865921020508,20.452939987182617,138996131
1618700400,18.008689880371094,20.46458625793457,20.632505416870117,15.43896770477295,18.008689880371094,281513614
1618786800,16.022615432739258,18.036983489990234,18.279651641845703,15.704564094543457,16.022615432739258,167823130
1618873200,16.819822311401367,15.993945121765137,17.02617645263672,14.751420021057129,16.819822311401367,175725708
1618959600,15.905679702758789,16.810813903808594,17.098058700561523,15.624906539916992,15.905679702758789,149456017
1619046000,15.301650047302246,15.860368728637695,17.744108200073242,15.047896385192871,15.301650047302246,188530917
1619132400,14.894803047180176,15.308566093444824,15.620929718017578,13.130805969238281,14.894803047180176,253757555
1619218800,13.717338562011719,14.888470649719238,14.895623207092285,13.489901542663574,13.717338562011719,110948641
1619332386,13.620182037353516,13.741867065429688,13.990121841430664,13.47465991973877,13.620182037353516,95263096
