date,adjclose,open,high,low,close,volume,symbol
1601506800,4.685253143310547,4.749208927154541,4.996297836303711,4.409438133239746,4.685253143310547,44515535,20
1601593200,4.415363788604736,4.688704013824463,4.690465927124023,4.012801170349121,4.415363788604736,53007033,20
1601679600,4.409566879272461,4.415363788604736,4.5990891456604,4.38313102722168,4.409566879272461,25754711,20
1601766000,4.386402130126953,4.409566879272461,4.563125133514404,4.285035133361816,4.386402130126953,27353888,20
1601852400,4.214410781860352,4.386402130126953,4.520893096923828,4.141660213470459,4.214410781860352,25791629,20
1601938800,3.652374029159546,4.195536136627197,4.229741096496582,3.6105730533599854,3.652374029159546,43675869,20
1602025200,3.943218946456909,3.652374029159546,3.9524528980255127,3.511281967163086,3.943218946456909,39029047,20
1602111600,3.9679019451141357,3.946877956390381,4.056515216827393,3.657341957092285,3.9679019451141357,48445209,20
1602198000,0.0,0.0,0.0,0.0,0.0,0,20
1602284400,4.305416107177734,4.298297882080078,4.4998650550842285,4.1892571449279785,4.305416107177734,41902038,20
1602370800,4.174560070037842,4.3043341636657715,4.306743144989014,4.075974941253662,4.174560070037842,34401067,20
1602457200,0.0,0.0,0.0,0.0,0.0,0,20
1602543600,0.0,0.0,0.0,0.0,0.0,0,20
1602630000,4.290294170379639,4.5126471519470215,4.589078903198242,4.260136127471924,4.290294170379639,34247938,20
1602716400,3.910304069519043,4.286005973815918,4.286005973815918,3.8944239616394043,3.910304069519043,42058686,20
1602802800,3.900686025619507,3.903433084487915,4.144362926483154,3.777587890625,3.900686025619507,41659994,20
1602889200,3.970310926437378,3.9133570194244385,4.023181915283203,3.863374948501587,3.970310926437378,21801410,20
1602975600,3.962975025177002,3.963222026824951,4.033417224884033,3.90008807182312,3.962975025177002,22454427,20
1603062000,3.7362310886383057,3.953376054763794,3.96996808052063,3.7183690071105957,3.7362310886383057,29616499,20
1603148400,3.7217979431152344,3.740041971206665,3.740096092224121,3.3577160835266113,3.7217979431152344,52770717,20
1603234800,3.525984048843384,3.7132880687713623,3.793894052505493,3.490333080291748,3.525984048843384,47464480,20
1603321200,3.8859310150146484,3.5286641120910645,4.057236194610596,3.528075933456421,3.8859310150146484,53802388,20
1603407600,3.817992925643921,3.8926239013671875,3.931533098220825,3.647247076034546,3.817992925643921,39035235,20
1603494000,3.78318190574646,3.817992925643921,3.894982099533081,3.730052947998047,3.78318190574646,28801015,20
1603580400,3.6598598957061768,3.78318190574646,3.787367105484009,3.545931100845337,3.6598598957061768,33410351,20
1603670400,3.559436082839966,3.6598598957061768,3.747653007507324,3.468290090560913,3.559436082839966,35274465,20
1603756800,3.569159984588623,3.5594348907470703,3.7019920349121094,3.430553913116455,3.569159984588623,37474118,20
1603843200,0.0,0.0,0.0,0.0,0.0,0,20
1603929600,0.0,0.0,0.0,0.0,0.0,0,20
1604016000,0.0,0.0,0.0,0.0,0.0,0,20
1604102400,0.0,0.0,0.0,0.0,0.0,0,20
