date,adjclose,open,high,low,close,volume
1588287600,0.1885560005903244,0.18378999829292297,0.19370000064373016,0.18358300626277924,0.1885560005903244,96791449
1588374000,0.1908230036497116,0.18873900175094604,0.19308499991893768,0.18857599794864655,0.1908230036497116,92659679
1588460400,0.18395400047302246,0.19097399711608887,0.19451500475406647,0.18359600007534027,0.18395400047302246,89715693
1588546800,0.18798500299453735,0.18394799530506134,0.1892309933900833,0.17767499387264252,0.18798500299453735,96943420
1588633200,0.1849679946899414,0.18807600438594818,0.19202400743961334,0.1830579936504364,0.1849679946899414,91033653
1588719600,0.18174900114536285,0.18493199348449707,0.19110099971294403,0.18174900114536285,0.18174900114536285,100505641
1588806000,0.18380099534988403,0.18157100677490234,0.18938499689102173,0.17743399739265442,0.18380099534988403,102458276
1588892400,0.22904300689697266,0.18388299643993378,0.2366030067205429,0.18376100063323975,0.22904300689697266,226158901
1588978800,0.2182690054178238,0.22923099994659424,0.25222301483154297,0.21723200380802155,0.2182690054178238,232544394
1589065200,0.1972769945859909,0.2182539999485016,0.2182539999485016,0.1868250072002411,0.1972769945859909,157626768
1589151600,0.18565699458122253,0.19742600619792938,0.20004500448703766,0.18189899623394012,0.18565699458122253,115780799
1589238000,0.20669199526309967,0.18571899831295013,0.2074670046567917,0.18387599289417267,0.20669199526309967,111694461
1589324400,0.20161199569702148,0.20660899579524994,0.21022500097751617,0.198743999004364,0.20161199569702148,96379675
1589410800,0.20014700293540955,0.20124900341033936,0.20685000717639923,0.1976899951696396,0.20014700293540955,83010799
1589497200,0.2001899927854538,0.20002399384975433,0.21273300051689148,0.19912399351596832,0.2001899927854538,98695111
1589583600,0.20339399576187134,0.200096994638443,0.2073570042848587,0.19788600504398346,0.20339399576187134,84971631
1589670000,0.20480500161647797,0.20318900048732758,0.21517899632453918,0.20239199697971344,0.20480500161647797,93663803
1589756400,0.20946599543094635,0.20509600639343262,0.21172499656677246,0.20495599508285522,0.20946599543094635,84708632
1589842800,0.2057259976863861,0.20952199399471283,0.21012799441814423,0.20468300580978394,0.2057259976863861,74994567
1589929200,0.20413699746131897,0.20568500459194183,0.2111790031194687,0.2013069987297058,0.20413699746131897,79484465
1590015600,0.19625699520111084,0.2040559947490692,0.20596399903297424,0.18951499462127686,0.19625699520111084,88056362
1590102000,0.2064329981803894,0.19621899724006653,0.20894399285316467,0.19325199723243713,0.2064329981803894,90016045
1590188400,0.20420999825000763,0.20635700225830078,0.2107580006122589,0.2012059986591339,0.20420999825000763,68415841
1590274800,0.19619199633598328,0.2041119933128357,0.209074005484581,0.1961659938097,0.19619199633598328,65152567
1590361200,0.20540300011634827,0.19568799436092377,0.20642900466918945,0.19371800124645233,0.20540300011634827,71096227
1590447600,0.20332300662994385,0.20546700060367584,0.20906299352645874,0.2006399929523468,0.20332300662994385,70645198
1590534000,0.20733100175857544,0.20339299738407135,0.208063006401062,0.201556995511055,0.20733100175857544,83471245
1590620400,0.2126220017671585,0.2075349986553192,0.21393199265003204,0.2056719958782196,0.2126220017671585,93246841
1590706800,0.21007399260997772,0.212568998336792,0.21545900404453278,0.20826900005340576,0.21007399260997772,80938800
1590793200,0.22073499858379364,0.21013900637626648,0.22107599675655365,0.20778200030326843,0.22073499858379364,87284350
1590879600,0.21140800416469574,0.22083500027656555,0.2290319949388504,0.2094939947128296,0.21140800416469574,95402578
