1604188800,0.1885479986667633
1604275200,0.1821179986000061
1604361600,0.18010899424552917
1604448000,0.18485400080680847
1604534400,0.19130800664424896
1604620800,0.2035609930753708
1604707200,0.19249999523162842
1604793600,0.19829300045967102
1604880000,0.19350700080394745
1604966400,0.20176899433135986
1605052800,0.1996760070323944
1605139200,0.19520199298858643
1605225600,0.20274099707603455
1605312000,0.19621899724006653
1605398400,0.19418799877166748
1605484800,0.19806699454784393
1605571200,0.20522800087928772
1605657600,0.2005079984664917
1605744000,0.19760900735855103
1605830400,0.20172899961471558
1605916800,0.22741800546646118
1606003200,0.2162410020828247
1606089600,0.2481669932603836
1606176000,0.2608470022678375
1606262400,0.2564980089664459
1606348800,0.22333300113677979
1606435200,0.2242179960012436
1606521600,0.22920699417591095
1606608000,0.23394399881362915
1606694400,0.24244099855422974
