1614556800,0.050599001348018646
1614643200,0.050262000411748886
1614729600,0.050592001527547836
1614816000,0.05004800111055374
1614902400,0.049609001725912094
1614988800,0.05098399892449379
1615075200,0.052122000604867935
1615161600,0.061948999762535095
1615248000,0.05799800157546997
1615334400,0.05600399896502495
1615420800,0.055918000638484955
1615507200,0.05534899979829788
1615593600,0.062431998550891876
1615680000,0.05859199911355972
1615766400,0.05708799883723259
1615852800,0.05860700085759163
1615939200,0.057652998715639114
1616025600,0.05738300085067749
1616112000,0.05832799896597862
1616198400,0.05896100029349327
1616284800,0.05723400041460991
1616371200,0.054962001740932465
1616457600,0.05355599895119667
1616544000,0.051702000200748444
1616630400,0.051447998732328415
1616716800,0.05395200103521347
1616803200,0.0543770007789135
1616889600,0.05369799956679344
1616972400,0.054051999002695084
1617058800,0.05389999970793724
1617145200,0.05365699902176857
