date,adjclose,open,high,low,close,volume,symbol
1612137600,87.98420715332031,85.7403335571289,88.99236297607422,84.6747055053711,87.98420715332031,669014662,34
1612224000,92.36051940917969,88.0068588256836,93.1297836303711,88.0068588256836,92.36051940917969,1062402040,34
1612310400,95.61308288574219,92.35978698730469,96.55522918701172,92.35978698730469,95.61308288574219,844106495,34
1612396800,91.75053405761719,95.58667755126953,96.1258544921875,91.27194213867188,91.75053405761719,902069032,34
1612483200,96.25114440917969,91.74806213378906,96.25114440917969,89.97252655029297,96.25114440917969,813175336,34
1612569600,95.672119140625,96.2420425415039,98.5766372680664,92.99868774414062,95.672119140625,929548918,34
1612656000,92.5928955078125,95.65953063964844,96.52799987792969,89.79348754882812,92.5928955078125,887393084,34
1612742400,96.94774627685547,92.57826232910156,97.43366241455078,91.86483001708984,96.94774627685547,1021775712,34
1612828800,108.59785461425781,96.94036102294922,109.41793060302734,96.45159149169922,108.59785461425781,1246336165,34
1612915200,115.15769958496094,108.59197998046875,120.1117172241211,107.58354187011719,115.15769958496094,1600669746,34
1613001600,142.39263916015625,115.13836669921875,149.19070434570312,114.1168441772461,142.39263916015625,2380537719,34
1613088000,143.50059509277344,142.31927490234375,148.05206298828125,133.67953491210938,143.50059509277344,1734633064,34
1613174400,176.22486877441406,143.44818115234375,187.94337463378906,143.3046417236328,176.22486877441406,3184403034,34
1613260800,157.32894897460938,176.22927856445312,178.9927520751953,154.684814453125,157.32894897460938,2173645278,34
1613347200,159.948974609375,157.2394561767578,178.12925720214844,130.4385223388672,159.948974609375,2962661784,34
1613433600,155.33609008789062,159.5673370361328,166.0731658935547,150.26220703125,155.33609008789062,2098234776,34
1613520000,168.76173400878906,155.3372802734375,172.1782989501953,148.43630981445312,168.76173400878906,1953287618,34
1613606400,168.38462829589844,168.71054077148438,177.322509765625,158.83914184570312,168.38462829589844,1127206904,34
1613692800,180.4175567626953,168.43179321289062,188.61231994628906,164.95558166503906,180.4175567626953,1405794120,34
1613779200,164.22328186035156,180.2967529296875,183.74594116210938,157.1519012451172,164.22328186035156,1224245823,34
1613865600,162.64097595214844,164.14385986328125,167.73512268066406,160.6516571044922,162.64097595214844,776014392,34
1613952000,144.8544158935547,162.64666748046875,163.0492706298828,123.84321594238281,144.8544158935547,1229867718,34
1614038400,124.8004150390625,144.82359313964844,144.8870086669922,105.87097930908203,124.8004150390625,1410540185,34
1614124800,130.4553985595703,124.89537048339844,134.31292724609375,122.4398193359375,130.4553985595703,939677210,34
1614211200,123.8416519165039,130.41665649414062,138.87783813476562,123.8416519165039,123.8416519165039,753364811,34
1614297600,117.80870056152344,124.00279998779297,124.63262176513672,114.62432861328125,117.80870056152344,762804746,34
1614384000,119.69973754882812,117.8309097290039,123.57295227050781,117.82676696777344,119.69973754882812,513738192,34
1614470400,109.71210479736328,119.70118713378906,119.83760833740234,105.7856216430664,109.71210479736328,552142906,34
