date,adjclose,open,high,low,close,volume
1612137600,22.839641571044922,22.595956802368164,23.149662017822266,21.70425033569336,22.839641571044922,2422414493
1612224000,23.713613510131836,22.839508056640625,24.114852905273438,22.794803619384766,23.713613510131836,2604058586
1612310400,25.073034286499023,23.706806182861328,25.440689086914062,23.57048225402832,25.073034286499023,3147392512
1612396800,24.49896240234375,25.07576560974121,25.972017288208008,22.988582611083984,24.49896240234375,3344787680
1612483200,26.363325119018555,24.50349998474121,26.899293899536133,24.50349998474121,26.363325119018555,3936072394
1612569600,25.04932975769043,26.3489990234375,26.722463607788086,24.468387603759766,25.04932975769043,3146238667
1612656000,24.79012107849121,25.049219131469727,25.27623748779297,23.085792541503906,24.79012107849121,2772921169
1612742400,25.45610237121582,24.781538009643555,25.94103240966797,24.062545776367188,25.45610237121582,3063771708
1612828800,27.594215393066406,25.456987380981445,27.8963623046875,25.004365921020508,27.594215393066406,3700778076
1612915200,26.859596252441406,27.59209442138672,28.602453231811523,25.690353393554688,26.859596252441406,4118325809
1613001600,27.874238967895508,26.85723114013672,28.44580078125,26.31255340576172,27.874238967895508,3098066261
1613088000,30.64073944091797,27.857929229736328,31.38100242614746,26.82828140258789,30.64073944091797,4140041014
1613174400,34.10197830200195,30.647441864013672,34.53685760498047,29.293598175048828,34.10197830200195,5124433887
1613260800,33.290321350097656,34.12268829345703,35.580501556396484,32.4645881652832,33.290321350097656,4767351611
1613347200,32.575897216796875,33.2679443359375,34.81749725341797,28.309467315673828,32.575897216796875,4824452129
1613433600,31.973480224609375,32.528564453125,33.22939682006836,30.96687889099121,31.973480224609375,3794728331
1613520000,32.256797790527344,31.97589874267578,32.587833404541016,30.046857833862305,32.256797790527344,3072709794
1613606400,32.44149398803711,32.25244140625,33.53372573852539,31.896072387695312,32.44149398803711,1726602703
1613692800,34.7152099609375,32.45512390136719,35.406982421875,31.57805061340332,34.7152099609375,2518517791
1613779200,34.10981750488281,34.711280822753906,36.828460693359375,32.63641357421875,34.10981750488281,3095945276
1613865600,34.152740478515625,34.07320785522461,35.23155975341797,33.4279899597168,34.152740478515625,1768919688
1613952000,31.530805587768555,34.15009689331055,34.16166687011719,25.66321563720703,31.530805587768555,3577738647
1614038400,25.800342559814453,31.522872924804688,31.54983139038086,21.19807243347168,25.800342559814453,5101235733
1614124800,28.086719512939453,25.82765007019043,29.178787231445312,24.645511627197266,28.086719512939453,3087989666
1614211200,24.668046951293945,28.073373794555664,28.55682945251465,24.59596061706543,24.668046951293945,2016768740
1614297600,25.187313079833984,24.73423194885254,26.948970794677734,23.761680603027344,25.187313079833984,170549323809
1614384000,26.235097885131836,25.19774627685547,27.390609741210938,24.906770706176758,26.235097885131836,1874410773
1614470400,24.663532257080078,26.23312759399414,26.753889083862305,23.075170516967773,24.663532257080078,2019851813
