date,adjclose,open,high,low,close,volume,symbol
1606780800,85.4357681274414,87.57659912109375,92.27677917480469,81.314208984375,85.4357681274414,9818290618,35
1606867200,88.85651397705078,85.43756103515625,90.10536193847656,83.39522552490234,88.85651397705078,7713268210,35
1606953600,89.09896850585938,88.87646484375,91.12335205078125,85.80731964111328,89.09896850585938,6014261404,35
1607040000,80.01707458496094,89.10392761230469,89.60210418701172,78.76920318603516,80.01707458496094,5444117736,35
1607126400,83.11872863769531,80.00739288330078,84.1685562133789,79.15448760986328,83.11872863769531,4517680975,35
1607212800,83.55533599853516,83.11591339111328,85.03716278076172,80.60243225097656,83.55533599853516,3454805957,35
1607299200,83.62406158447266,83.54549407958984,86.72644805908203,81.9332275390625,83.62406158447266,4312326196,35
1607385600,76.7486572265625,83.61647033691406,84.71400451660156,75.97650146484375,76.7486572265625,4230876095,35
1607472000,77.41098022460938,76.7384033203125,78.09993743896484,72.61898040771484,77.41098022460938,4239672634,35
1607558400,74.82955932617188,77.4122085571289,77.57532501220703,73.47132873535156,74.82955932617188,3007098971,35
1607644800,72.08733367919922,74.82575225830078,74.85487365722656,70.23130798339844,72.08733367919922,3761860017,35
1607731200,76.70689392089844,72.0787124633789,77.51998138427734,72.0787124633789,76.70689392089844,2966684035,35
1607817600,82.00064086914062,76.71316528320312,83.8890151977539,75.6593017578125,82.00064086914062,3845040543,35
1607904000,82.3631591796875,82.02944946289062,82.87445831298828,79.42679595947266,82.3631591796875,3459910049,35
1607990400,81.40067291259766,82.36437225341797,84.70834350585938,80.69972229003906,81.40067291259766,3727495996,35
1608076800,92.78968811035156,81.41154479980469,92.8460693359375,79.03235626220703,92.78968811035156,6152647270,35
1608163200,100.9595718383789,92.79939270019531,109.2346420288086,91.14077758789062,100.9595718383789,11165000706,35
1608249600,109.38450622558594,100.98905181884766,112.2507553100586,99.55088806152344,109.38450622558594,10096427749,35
1608336000,120.55890655517578,109.36553192138672,123.75543212890625,105.6860122680664,120.55890655517578,9859343632,35
1608422400,114.6659927368164,120.49281311035156,122.73542022705078,110.77295684814453,114.6659927368164,8652067110,35
1608508800,105.0053939819336,114.6683120727539,118.01512908935547,101.59909057617188,105.0053939819336,9903839433,35
1608595200,113.68036651611328,104.95057678222656,114.02957153320312,98.86866760253906,113.68036651611328,11221164987,35
1608681600,101.81706237792969,113.67897033691406,116.88765716552734,96.26966094970703,101.81706237792969,12287537836,35
1608768000,111.56539916992188,101.89503479003906,111.93286895751953,99.60633087158203,111.56539916992188,10108653753,35
1608854400,126.98359680175781,111.51172637939453,128.02589416503906,108.58560943603516,126.98359680175781,11678543063,35
1608940800,129.45919799804688,127.07919311523438,134.73513793945312,125.13356018066406,129.45919799804688,12680207148,35
1609027200,127.5169677734375,129.4566192626953,138.31971740722656,123.09740447998047,127.5169677734375,14103307412,35
1609113600,130.0503387451172,127.58830261230469,136.18507385253906,127.07134246826172,130.0503387451172,10248729547,35
1609200000,129.04080200195312,130.03326416015625,130.60858154296875,121.18720245361328,129.04080200195312,9160551332,35
1609286400,129.46607971191406,129.06185913085938,132.4501190185547,123.44434356689453,129.46607971191406,8127317345,35
1609372800,124.69032287597656,129.48028564453125,130.16624450683594,123.03648376464844,124.69032287597656,6274573135,35
