1598914800,11970.478515625
1599001200,11414.0341796875
1599087600,10245.296875
1599174000,10511.8134765625
1599260400,10169.5673828125
1599346800,10280.3515625
1599433200,10369.5634765625
1599519600,10131.5166015625
1599606000,10242.34765625
1599692400,10363.138671875
1599778800,10400.9150390625
1599865200,10442.1708984375
1599951600,10323.755859375
1600038000,10680.837890625
1600124400,10796.951171875
1600210800,10974.9052734375
1600297200,10948.990234375
1600383600,10944.5859375
1600470000,11094.3466796875
1600556400,10938.271484375
1600642800,10462.259765625
1600729200,10538.4599609375
1600815600,10225.8642578125
1600902000,10745.548828125
1600988400,10702.2900390625
1601074800,10754.4375
1601161200,10774.4267578125
1601247600,10721.3271484375
1601334000,10848.830078125
1601420400,10787.6181640625
