date,adjclose,open,high,low,close,volume
1617231600,2302.5419921875,2103.29638671875,2360.142822265625,2103.29638671875,2302.5419921875,159875731
1617318000,2483.643310546875,2296.463623046875,2563.731201171875,2275.124755859375,2483.643310546875,194064040
1617404400,2237.2138671875,2480.889404296875,2553.019775390625,2226.75634765625,2237.2138671875,144097469
1617490800,2308.0205078125,2236.480224609375,2347.71533203125,2227.88818359375,2308.0205078125,104507609
1617577200,2328.5859375,2308.791259765625,2364.245361328125,2202.27587890625,2328.5859375,93222670
1617663600,2295.118408203125,2327.4931640625,2346.357666015625,2189.981201171875,2295.118408203125,117312912
1617750000,2103.1826171875,2293.499267578125,2349.7587890625,2026.5086669921875,2103.1826171875,147498156
1617836400,2201.718505859375,2110.0380859375,2230.42724609375,2082.72216796875,2201.718505859375,96354239
1617922800,2224.545654296875,2201.36279296875,2281.887939453125,2173.6572265625,2224.545654296875,92404316
1618009200,2231.514404296875,2223.2841796875,2341.68017578125,2177.12744140625,2231.514404296875,127851842
1618095600,2277.48974609375,2231.164306640625,2302.7919921875,2181.56201171875,2277.48974609375,88365945
1618182000,2657.88330078125,2275.8369140625,2699.27587890625,2273.77197265625,2657.88330078125,267640808
1618268400,2574.43505859375,2680.4931640625,2741.84228515625,2439.8525390625,2574.43505859375,218403491
1618354800,2682.36962890625,2573.569091796875,2683.22705078125,2495.97607421875,2682.36962890625,202588564
1618441200,3770.799560546875,2680.508544921875,4065.12060546875,2680.508544921875,3770.799560546875,1307858190
1618527600,3381.328857421875,3763.401611328125,3824.653564453125,3221.256103515625,3381.328857421875,534994168
1618614000,3341.222900390625,3378.289794921875,3643.0546875,3321.906005859375,3341.222900390625,256231019
1618700400,3233.73486328125,3343.414794921875,3366.49853515625,2796.74072265625,3233.73486328125,303739895
1618786800,3520.074951171875,3245.28515625,3848.422119140625,3172.47119140625,3520.074951171875,501944213
1618873200,3452.38330078125,3512.677978515625,3650.708251953125,3178.270263671875,3452.38330078125,322106362
1618959600,4020.18603515625,3454.253173828125,4260.3623046875,3376.40478515625,4020.18603515625,645363198
1619046000,4034.2578125,4042.666748046875,4943.66455078125,3852.674560546875,4034.2578125,1511675210
1619132400,4079.53857421875,4023.382568359375,4547.92724609375,3261.6923828125,4079.53857421875,1299749438
1619218800,4009.413330078125,4071.25244140625,4152.16064453125,3612.679931640625,4009.413330078125,441585628
1619332386,3841.640380859375,3989.5693359375,4126.3798828125,3831.944580078125,3841.640380859375,367589984
